id,SMILES,Tg,FFV,Tc,Density,Rg,acetamida matches,acetato de etila matches,acetato de metila matches,acetona matches,acetonitrila matches,anidrido benzoico matches,anilina matches,benzamida matches,benzenotiol matches,benzoato de etila matches,benzoato de metila matches,benzofenona matches,benzonitrila matches,brometo de etila matches,butano matches,butanol-1 matches,butanol-2 matches,butanona (metiletilcetona) matches,butirato de etila matches,butirato de metila matches,catecol matches,ciclohexanona matches,ciclopentanona matches,cloreto de metila matches,cresol m- matches,cresol o- matches,cresol p- matches,decano matches,dietilsulfeto matches,dimetilamina matches,dimetilsulfeto matches,etano matches,etanol matches,etanotiol matches,etilamina matches,fenol matches,fluorenona matches,formamida matches,formiato de etila matches,formiato de metila matches,glicerol matches,heptano matches,hexano matches,hexanol-1 matches,hexanona-2 matches,hidroquinona matches,isobutanol matches,laurato de etila matches,laurato de metila matches,metano matches,metanol matches,metanotiol matches,metilamina matches,naftol-1 matches,naftol-2 matches,nitrobenzeno matches,nitrometano matches,nonano matches,octano matches,pentano matches,pentanol-1 matches,pentanona-2 matches,pirocatecol matches,propano matches,propanol-1 matches,propanol-2 matches,propanona matches,propionato de etila matches,propionato de metila matches,propionitrila matches,resorcinol matches,terc-butanol matches,tiofeno matches,trimetilamina matches,alcanos_count,alcohols_count,amidas_count,aminas_count,anidridos_acido_count,cetonas_count,esteres_count,fenois_count,haletos_count,nitrilas_count,nitrocompostos_count,sulfeto_count,tiol_count,peso_molecular,logP,n_atomospesados,n_hdoadores,n_haceptores,tpsa,n_rotatable_bonds
521718706,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C=C9CCCCC(=Cc%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCCCC4)cc3)cc2)cc1,0.0,0.37546992,0.0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,14,0,0,2,0,0,0,1,0,0,3,0,3,0,0,0,0,14,0,0,0,7,0,0,0,0,0,2,14,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,14,0,2,0,14,0,0,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1031.2609999999995,14.997199999999964,75,0,9,122.27000000000001,15
522844869,*CC(*)OC(=O)CCCC1CCCCC1,0.0,0.36748858,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11,2,0,0,0,0,0,1,1,0,7,9,2,0,0,0,0,0,12,2,0,0,0,0,0,0,3,5,13,1,0,0,11,1,0,0,1,1,0,0,0,0,0,10.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28999999999994,3.1232000000000015,14,0,2,26.3,6
522894499,*Nc1ccccc1-c1cccc2c(-c3ccccc3N*)cccc12,0.0,0.35396879,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.384,5.926200000000003,24,2,2,24.06,4
523250559,*OC(C)CCCC(C)C(*)=O,0.0,0.36757334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,4,1,0,0,7,1,1,0,0,0,0,0,0,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.19799999999998,1.7381,10,0,2,26.3,6
523651487,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.0,0.34682404,0.0,0.0,0.0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,754.7150000000001,7.232200000000007,57,4,8,183.32,9
523668736,*CC(*)(C)C(=O)OCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.0,0.34820779,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,2,0,0,1,1,0,1,2,2,0,0,1,0,0,12,4,0,0,0,1,0,0,0,0,3,2,0,0,8,4,0,0,2,2,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,446.5430000000001,6.627000000000007,33,0,5,61.83,13
523674609,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nnc(-c3ccccn3)o2)c1,0.0,0.37590991,0.0,0.0,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.3670000000001,3.616600000000002,29,2,7,110.01,6
523947346,*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,0.0,0.35222541,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,254.24099999999999,2.7468200000000005,19,0,4,52.6,4
524444446,*CCCCCCCC(=O)OCC1(C)COC(*)OC1,0.0,0.35863844,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,1,1,0,2,3,1,0,0,9,0,0,14,6,0,0,0,0,0,0,0,1,4,1,0,0,12,10,0,0,1,1,0,0,0,0,0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,256.342,2.7238000000000007,18,0,4,44.760000000000005,9
525351897,*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,0.0,0.44804899,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.266,1.8028,22,0,6,77.84,3
525571828,*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.0,0.39472012,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,534.6360000000002,8.559900000000003,40,0,4,35.53,7
525996171,*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,0.0,0.34695098,0.0,0.0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,2,1,0,2,0,0,0,4,5,0,0,0,0,0,0,10,0,0,2,0,0,0,0,2,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,366.46099999999996,4.402300000000003,27,2,3,67.42999999999999,12
526128388,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.0,0.36085743,0.0,0.0,0.0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.7720000000002,9.0475,60,2,8,151.41999999999996,10
526195593,*C(=O)Nc1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(NC(=O)c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)c9)c8C#N)c6)C7=O)c5)c4C#N)c3)c2C#N)c1,0.0,0.36067219,0.0,0.0,0.0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,4,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1156.0919999999999,14.164739999999965,88,2,15,259.71,17
526647748,*Nc1ccc(-c2cc3ccc2CCc2ccc(c(-c4ccc(N*)cc4)c2)CC3)cc1,0.0,0.35898594,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.51400000000007,6.656800000000005,30,2,2,24.06,4
527877967,*Nc1ccc(C2(c3ccc(N*)c(C)c3)CCCCC2)cc1C,0.0,0.36323819,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.42599999999993,5.306040000000004,22,2,2,24.06,4
527882654,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.0,0.3268589,0.095,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,1,1,0,0,6,3,0,0,2,2,0,0,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,300.14499999999987,3.3961000000000015,19,0,2,26.3,7
527894949,*Nc1ccc(-c2ccc(N*)c3c(N)cccc23)c2cccc(N)c12,0.0,0.35447146,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.37600000000003,4.576800000000002,24,4,4,76.1,3
528293396,*CCCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,-0.868265132,0.0,0.35,0.888311048,16.27222852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,0,0,3,0,0,2,0,0,0,13,15,0,0,0,0,0,0,25,0,0,3,0,0,0,0,9,11,17,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.67100000000033,6.698700000000007,29,2,2,58.2,23
528559472,*CCC[Si](*)(C)c1cccc(C)c1,0.0,0.40156037,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.33499999999998,2.6843200000000005,12,0,0,0.0,4
528637709,*Nc1ccc(Oc2ccc(N*)cc2)cc1,0.0,0.33692082,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,198.22500000000002,3.231300000000001,15,2,3,33.29,4
528781081,*CC(*)(C)C(=O)OCCNC(=O)N(CCCCCC)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,23.2402228,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,22,0,3,0,0,2,1,1,8,0,3,4,0,0,1,0,0,25,14,0,5,0,0,0,0,0,0,6,7,0,0,15,18,8,0,2,2,0,0,0,0,1,6.0,10.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6440000000002,-2.9228999999999945,40,9,13,238.93999999999997,19
528835439,*Nc1ccc2c(c1N*)C(C)(C)CC2(C)C,0.0,0.36728055,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.30099999999996,3.3979000000000017,15,2,2,24.06,2
528964340,*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.0,0.37133662,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.7070000000003,5.184500000000005,35,0,5,83.99000000000001,10
530057519,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.0,0.40843871,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,586.5780000000003,9.537699999999996,40,0,4,18.46,7
530220535,*Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C(*)=O)cc3)cc1)CC2(C)C,0.0,0.37005888,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,398.4580000000002,5.425700000000004,30,0,4,52.6,5
530546443,*c1ccc2c(c1)C(=O)N(c1ccc(OCCCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.0,0.35627754,0.0,0.0,0.0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,680.5570000000001,6.569600000000005,49,0,6,93.22,10
530898286,*Nc1ccc(-c2cccc(-c3cc(-c4cccc(-c5cccc(N*)c5)c4)cc(-c4cccc(-c5ccccc5N)c4)c3)c2)cc1,0.0,0.35285908,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.7310000000002,11.02319999999999,45,3,3,50.08,8
531021171,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,0.0,0.40000868,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,424.4630000000001,5.048500000000004,33,0,5,60.790000000000006,4
531044594,*C(C)C(*)O,113.5665564,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.080000000000005,0.2118,4,1,1,20.23,1
531093523,*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OCCCC)cc1,0.0,0.36060882,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,1,2,0,0,7,4,0,0,2,2,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,592.6890000000001,5.459400000000006,43,0,10,115.30000000000001,21
531126908,*CCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.0,0.35125346,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,400.4740000000001,6.326500000000006,30,0,4,52.60000000000001,10
531544469,*Nc1ccc(-c2ccc(N*)c(C)c2)cc1C,0.0,0.348612915,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.27999999999997,3.7228400000000024,16,2,2,24.06,3
531780740,*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,0.0,0.36531928,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.10899999999995,3.8198000000000008,16,0,0,0.0,2
531904856,*Nc1ccc(C2=CC3=CC[C@@H]2CC[C@@H]2C=CC(=C(c4ccc(N*)cc4)C2)CC3)cc1,0.0,0.35807069,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.5460000000001,7.372600000000006,30,2,2,24.06,4
531967957,*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(Oc4cccc(Cc5cccc(*)c5)c4)cc3)c2)cc1,0.0,0.36716519,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,482.5350000000002,6.5494000000000065,37,0,4,52.60000000000001,9
532718186,*Nc1c(/C=N\O)cc(/C=N\O)c(N*)c1N,0.0,0.30882264,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.19299999999998,0.6374,15,5,7,115.26,4
532722806,*CCOC(=O)O*,0.0,0.3043208,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06199999999998,0.5715,6,0,3,35.53,2
533889632,*NC1=C(C2=C(N*)NS(=O)(=O)N=C2N)C(N)=NS(=O)(=O)N1,0.0,0.31382982,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.31600000000003,-4.0722,20,6,8,193.16,3
533973730,*CC(*)(C)C(=O)OCC(=O)N1CCOCC1,0.0,0.32527676,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,10,4,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,0,0,0,1,3.0,4.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,213.23299999999992,0.08389999999999986,15,0,4,55.84,4
534049242,*OC(C)(CC(*)=O)C(F)(F)F,0.0,0.32631701,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.087,1.2543000000000002,10,0,2,26.3,3
534118680,*CC(*)c1cc(F)ccc1F,0.0,0.0,0.1403333333333333,1.086573844,14.49605377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.13199999999998,2.5228,10,0,0,0.0,2
